Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,200,120,87,88,88,1,1,0.4,0.01
scholl_1,200,150,69,69,69,0,0,0.03,0.01
scholl_1,200,120,83,83,83,0,0,0.02,0.01
scholl_1,200,100,96,98,98,2,2,0.37,0.01
scholl_1,200,120,82,83,83,1,1,0.39,0.01
scholl_1,200,100,130,142,142,12,12,0.43,0.01
scholl_1,200,100,123,132,132,9,9,0.4,0.01
scholl_1,200,120,109,120,120,11,11,0.37,0.01
scholl_1,200,150,68,69,69,1,1,0.61,0.01
scholl_1,200,120,103,110,110,7,7,0.61,0.01
scholl_1,200,150,63,63,63,0,0,0.04,0.01
scholl_1,200,120,107,114,114,7,7,0.56,0.01
scholl_1,200,120,99,102,102,3,3,0.39,0.01
scholl_1,200,100,98,99,99,1,1,0.61,0.01
scholl_1,200,100,133,148,148,15,15,0.45,0.01
scholl_1,200,150,87,88,90,1,3,0.35,0.01
scholl_1,200,100,106,111,111,5,5,0.4,0.01
scholl_1,200,150,68,68,68,0,0,0.03,0.01
scholl_1,200,150,69,69,69,0,0,0.03,0.01
scholl_1,200,150,81,82,82,1,1,0.43,0.01
scholl_1,200,100,132,149,149,17,17,0.46,0.01
scholl_1,200,150,73,73,73,0,0,0.03,0.01
scholl_1,200,150,79,79,80,0,1,0.03,0.01
scholl_1,200,100,128,141,141,13,13,0.42,0.01
scholl_1,200,100,119,126,126,7,7,0.41,0.01
scholl_1,200,120,103,106,106,3,3,0.36,0.01
scholl_1,200,120,102,107,107,5,5,0.34,0.01
scholl_1,200,100,119,126,126,7,7,0.4,0.01
scholl_1,200,150,76,76,77,0,1,0.03,0.01
scholl_1,200,150,63,63,63,0,0,0.05,0.01
scholl_1,200,150,69,69,69,0,0,0.02,0.01
scholl_1,200,120,82,83,83,1,1,0.38,0.01
scholl_1,200,100,130,146,146,16,16,0.46,0.01
scholl_1,200,100,130,143,143,13,13,0.41,0.01
scholl_1,200,150,88,90,92,2,4,0.33,0.01
scholl_1,200,150,87,88,89,1,2,0.35,0.01
scholl_1,200,120,103,110,110,7,7,0.38,0.01
scholl_1,200,150,79,80,80,1,1,0.4,0.01
scholl_1,200,120,108,117,117,9,9,0.39,0.01
scholl_1,200,150,91,93,93,2,2,0.43,0.01
scholl_1,200,120,87,87,87,0,0,0.03,0.01
scholl_1,200,120,108,116,116,8,8,0.61,0.03
scholl_1,200,100,93,93,93,0,0,0.05,0.01
scholl_1,200,150,84,84,86,0,2,0.17,0.03
scholl_1,200,100,126,143,143,17,17,0.94,0.03
scholl_1,200,100,117,123,123,6,6,0.87,0.03
scholl_1,200,150,83,84,84,1,1,1.0,0.02
scholl_1,200,100,123,135,135,12,12,0.49,0.01
scholl_1,200,150,84,86,86,2,2,0.67,0.01
scholl_1,200,150,85,87,88,2,3,0.86,0.03
scholl_1,200,100,123,136,136,13,13,0.47,0.01
scholl_1,200,150,87,89,90,2,3,0.59,0.01
scholl_1,200,100,120,126,126,6,6,0.52,0.01
scholl_1,200,120,84,85,85,1,1,0.51,0.01
scholl_1,200,150,87,89,89,2,2,0.42,0.01
scholl_1,200,120,103,107,107,4,4,0.36,0.01
scholl_1,200,120,84,84,84,0,0,0.03,0.01
scholl_1,200,100,97,98,98,1,1,0.5,0.01
scholl_1,200,150,92,94,95,2,3,0.54,0.01
scholl_1,200,120,102,107,107,5,5,0.41,0.01
scholl_1,200,100,131,146,146,15,15,0.49,0.01
scholl_1,200,120,111,122,122,11,11,0.42,0.01
scholl_1,200,150,81,82,83,1,2,0.55,0.01
scholl_1,200,150,83,84,84,1,1,0.71,0.01
scholl_1,200,120,103,107,107,4,4,0.67,0.01
scholl_1,200,120,114,132,132,18,18,0.49,0.01
scholl_1,200,150,79,80,80,1,1,0.48,0.01
scholl_1,200,120,107,115,115,8,8,0.47,0.02
scholl_1,200,150,77,78,78,1,1,0.62,0.01
scholl_1,200,120,102,106,106,4,4,0.52,0.01
scholl_1,200,120,109,118,118,9,9,0.37,0.01
scholl_1,200,120,102,105,105,3,3,0.38,0.01
scholl_1,200,120,104,110,111,6,7,0.41,0.01
scholl_1,200,150,79,79,80,0,1,0.03,0.01
scholl_1,200,100,99,100,100,1,1,0.52,0.01
scholl_1,200,100,106,113,113,7,7,0.47,0.01
scholl_1,200,100,122,130,130,8,8,0.93,0.02
scholl_1,200,120,102,107,107,5,5,0.74,0.01
scholl_1,200,100,127,148,148,21,21,0.61,0.02
scholl_1,200,150,82,83,83,1,1,0.5,0.01
scholl_1,200,120,89,91,91,2,2,0.41,0.01
scholl_1,200,120,99,105,105,6,6,0.4,0.01
scholl_1,200,100,101,105,106,4,5,0.4,0.01
scholl_1,200,100,98,100,100,2,2,0.41,0.01
scholl_1,200,150,86,88,89,2,3,0.38,0.01
scholl_1,200,120,110,119,119,9,9,0.58,0.01
scholl_1,200,100,115,121,121,6,6,0.58,0.04
scholl_1,200,100,127,141,141,14,14,0.52,0.02
scholl_1,200,120,102,107,107,5,5,0.47,0.01
scholl_1,200,120,109,117,117,8,8,0.51,0.01
scholl_1,200,150,71,71,71,0,0,0.03,0.01
scholl_1,200,150,65,65,65,0,0,0.03,0.01
scholl_1,200,100,109,114,114,5,5,0.57,0.01
scholl_1,200,150,82,83,83,1,1,0.53,0.01
scholl_1,200,150,81,82,83,1,2,0.46,0.01
scholl_1,200,120,86,87,87,1,1,0.4,0.01
scholl_1,200,150,68,69,69,1,1,0.57,0.01
scholl_1,200,120,101,105,105,4,4,0.76,0.02
scholl_1,200,150,83,84,85,1,2,0.48,0.01
scholl_1,200,120,100,102,102,2,2,0.35,0.03
scholl_1,200,150,71,71,71,0,0,0.03,0.01
scholl_1,200,100,118,125,125,7,7,0.51,0.01
scholl_1,200,120,101,104,105,3,4,0.34,0.01
scholl_1,200,100,106,108,108,2,2,0.44,0.01
scholl_1,200,100,102,106,106,4,4,0.42,0.01
scholl_1,200,120,106,112,112,6,6,0.64,0.03
scholl_1,200,120,82,82,82,0,0,0.02,0.01
scholl_1,200,150,82,83,83,1,1,0.45,0.01
scholl_1,200,100,126,139,139,13,13,0.49,0.01
scholl_1,200,120,109,120,120,11,11,0.37,0.01
scholl_1,200,150,85,86,87,1,2,0.39,0.01
scholl_1,200,120,103,107,107,4,4,0.37,0.01
scholl_1,200,150,79,79,80,0,1,0.02,0.01
scholl_1,200,150,87,89,89,2,2,0.39,0.01
scholl_1,200,150,84,85,86,1,2,0.38,0.01
scholl_1,200,120,89,89,89,0,0,0.02,0.01
scholl_1,200,120,87,88,88,1,1,0.37,0.01
scholl_1,200,120,106,113,114,7,8,0.47,0.01
scholl_1,200,100,119,125,125,6,6,0.48,0.01
scholl_1,200,100,125,132,132,7,7,0.48,0.02
scholl_1,200,120,77,78,78,1,1,0.42,0.01
scholl_1,200,100,115,126,126,11,11,0.4,0.01
scholl_1,200,100,129,145,145,16,16,0.45,0.01
scholl_1,200,150,87,88,89,1,2,0.35,0.01
scholl_1,200,120,106,113,113,7,7,0.48,0.01
scholl_1,200,150,89,90,90,1,1,0.42,0.01
scholl_1,200,120,82,82,82,0,0,0.02,0.01
scholl_1,200,150,80,81,82,1,2,0.46,0.01
scholl_1,200,120,88,89,89,1,1,0.59,0.01
scholl_1,200,100,132,148,148,16,16,0.55,0.01
scholl_1,200,100,134,149,149,15,15,0.5,0.01
scholl_1,200,120,112,123,123,11,11,0.4,0.01
scholl_1,200,150,84,85,86,1,2,0.36,0.01
scholl_1,200,120,112,122,122,10,10,0.43,0.01
scholl_1,200,100,100,102,102,2,2,0.37,0.01
scholl_1,200,150,82,83,83,1,1,0.39,0.01
scholl_1,200,150,66,66,66,0,0,0.02,0.01
scholl_1,200,120,107,115,115,8,8,0.39,0.01
scholl_1,200,100,131,147,147,16,16,0.42,0.01
scholl_1,200,120,89,91,91,2,2,0.42,0.01
scholl_1,200,100,98,99,99,1,1,0.4,0.01
scholl_1,200,120,110,118,118,8,8,0.39,0.01
scholl_1,200,150,69,69,69,0,0,0.02,0.01
scholl_1,200,100,129,145,145,16,16,0.43,0.01
scholl_1,200,150,88,90,90,2,2,0.38,0.01
scholl_1,200,120,107,117,117,10,10,0.36,0.01
scholl_1,200,100,102,104,104,2,2,0.37,0.01
scholl_1,200,120,104,108,108,4,4,0.34,0.01
scholl_1,200,120,84,85,85,1,1,0.42,0.01
scholl_1,200,120,106,113,113,7,7,0.39,0.01
scholl_1,200,100,120,130,130,10,10,0.4,0.01
scholl_1,200,100,118,124,124,6,6,0.49,0.01
scholl_1,200,100,97,99,99,2,2,0.45,0.01
scholl_1,200,120,108,116,116,8,8,0.4,0.01
scholl_1,200,100,97,97,97,0,0,0.03,0.01
scholl_1,200,100,133,146,146,13,13,0.44,0.01
scholl_1,200,150,65,65,65,0,0,0.02,0.01
scholl_1,200,150,66,66,66,0,0,0.03,0.01
scholl_1,200,100,123,136,136,13,13,0.39,0.01
scholl_1,200,120,86,87,87,1,1,0.42,0.01
scholl_1,200,150,80,80,81,0,1,0.05,0.01
scholl_1,200,150,87,87,89,0,2,0.03,0.01
scholl_1,200,150,66,66,66,0,0,0.04,0.01
scholl_1,500,150,217,220,222,3,5,1.24,0.03
scholl_1,500,100,328,359,359,31,31,1.74,0.06
scholl_1,500,100,249,251,251,2,2,1.32,0.03
scholl_1,500,150,166,166,166,0,0,0.07,0.03
scholl_1,500,150,167,167,167,0,0,0.09,0.04
scholl_1,500,100,254,259,259,5,5,1.87,0.05
scholl_1,500,150,199,201,202,2,3,1.97,0.05
scholl_1,500,100,256,263,263,7,7,1.98,0.05
scholl_1,500,100,332,370,370,38,38,2.42,0.08
scholl_1,500,150,209,211,211,2,2,1.8,0.05
scholl_1,500,100,324,359,359,35,35,2.44,0.08
scholl_1,500,150,170,170,170,0,0,0.1,0.04
scholl_1,500,120,217,218,218,1,1,1.79,0.04
scholl_1,500,120,203,203,203,0,0,0.1,0.04
scholl_1,500,120,251,256,256,5,5,1.81,0.05
scholl_1,500,120,249,253,253,4,4,1.83,0.05
scholl_1,500,150,214,215,218,1,4,1.7,0.05
scholl_1,500,150,215,218,220,3,5,1.67,0.05
scholl_1,500,100,240,241,241,1,1,1.85,0.05
scholl_1,500,100,303,323,323,20,20,3.16,0.12
scholl_1,500,100,300,317,317,17,17,3.14,0.09
scholl_1,500,150,176,176,176,0,0,0.13,0.05
scholl_1,500,100,326,360,360,34,34,2.93,0.09
scholl_1,500,120,276,297,297,21,21,2.18,0.07
scholl_1,500,100,251,256,256,5,5,1.83,0.05
scholl_1,500,100,323,355,355,32,32,2.38,0.08
scholl_1,500,120,212,212,212,0,0,0.11,0.04
scholl_1,500,150,218,220,222,2,4,1.72,0.05
scholl_1,500,100,303,321,321,18,18,2.28,0.07
scholl_1,500,100,304,327,327,23,23,2.17,0.07
scholl_1,500,120,278,304,304,26,26,2.0,0.07
scholl_1,500,120,278,300,300,22,22,2.08,0.07
scholl_1,500,150,198,198,200,0,2,0.4,0.05
scholl_1,500,100,254,258,258,4,4,1.89,0.05
scholl_1,500,150,195,196,198,1,3,1.78,0.05
scholl_1,500,120,210,211,211,1,1,1.78,0.04
scholl_1,500,100,270,288,288,18,18,2.12,0.06
scholl_1,500,100,296,310,310,14,14,2.18,0.07
scholl_1,500,150,201,202,204,1,3,1.76,0.05
scholl_1,500,120,273,293,293,20,20,2.0,0.06
scholl_1,500,100,294,307,308,13,14,2.11,0.07
scholl_1,500,150,213,214,217,1,4,1.72,0.05
scholl_1,500,100,299,312,313,13,14,2.22,0.07
scholl_1,500,100,259,272,272,13,13,2.1,0.05
scholl_1,500,150,194,196,197,2,3,1.86,0.05
scholl_1,500,120,250,254,254,4,4,1.82,0.05
scholl_1,500,120,253,258,258,5,5,1.8,0.05
scholl_1,500,150,167,168,168,1,1,2.24,0.04
scholl_1,500,120,209,210,210,1,1,1.76,0.04
scholl_1,500,150,200,201,203,1,3,1.69,0.04
scholl_1,500,120,214,215,215,1,1,1.76,0.04
scholl_1,500,100,291,304,305,13,14,2.07,0.07
scholl_1,500,120,252,257,258,5,6,2.35,0.06
scholl_1,500,150,202,203,204,1,2,2.99,0.05
scholl_1,500,150,215,217,219,2,4,1.92,0.06
scholl_1,500,100,249,253,253,4,4,2.35,0.08
scholl_1,500,120,210,210,210,0,0,0.29,0.07
scholl_1,500,150,216,219,220,3,4,4.35,0.13
scholl_1,500,120,271,293,293,22,22,4.35,0.16
scholl_1,500,150,221,224,226,3,5,7.28,0.19
scholl_1,500,150,223,227,228,4,5,3.56,0.06
scholl_1,500,120,209,210,210,1,1,3.92,0.09
scholl_1,500,100,300,316,316,16,16,4.79,0.09
scholl_1,500,120,251,253,253,2,2,2.17,0.08
scholl_1,500,120,212,213,213,1,1,4.83,0.06
scholl_1,500,100,319,369,369,50,50,4.33,0.17
scholl_1,500,120,270,295,295,25,25,2.27,0.07
scholl_1,500,150,164,164,164,0,0,0.12,0.05
scholl_1,500,150,169,169,169,0,0,0.11,0.05
scholl_1,500,150,196,198,199,2,3,2.22,0.08
scholl_1,500,100,298,311,311,13,13,2.7,0.08
scholl_1,500,120,253,259,259,6,6,2.5,0.08
scholl_1,500,100,256,261,261,5,5,2.47,0.06
scholl_1,500,120,256,266,266,10,10,3.18,0.08
scholl_1,500,150,213,219,219,6,6,2.67,0.05
scholl_1,500,120,277,299,299,22,22,2.71,0.07
scholl_1,500,120,249,252,252,3,3,2.03,0.05
scholl_1,500,150,218,220,223,2,5,2.01,0.05
scholl_1,500,100,332,371,371,39,39,2.89,0.1
scholl_1,500,120,273,295,295,22,22,2.43,0.07
scholl_1,500,120,271,291,291,20,20,2.26,0.07
scholl_1,500,120,215,216,216,1,1,2.11,0.06
scholl_1,500,120,247,249,249,2,2,2.0,0.05
scholl_1,500,100,252,256,256,4,4,2.34,0.07
scholl_1,500,100,259,271,271,12,12,2.67,0.06
scholl_1,500,100,303,319,319,16,16,3.29,0.12
scholl_1,500,100,258,262,262,4,4,2.3,0.06
scholl_1,500,100,254,258,258,4,4,3.08,0.12
scholl_1,500,100,241,242,242,1,1,2.01,0.05
scholl_1,500,100,320,349,349,29,29,2.97,0.21
scholl_1,500,150,201,202,203,1,2,2.81,0.06
scholl_1,500,150,219,223,227,4,8,1.9,0.05
scholl_1,500,120,277,301,301,24,24,4.05,0.13
scholl_1,500,100,333,373,373,40,40,3.66,0.09
scholl_1,500,100,252,254,254,2,2,2.23,0.06
scholl_1,500,150,203,205,205,2,2,2.09,0.05
scholl_1,500,100,328,362,362,34,34,2.84,0.09
scholl_1,500,150,204,205,206,1,2,2.0,0.06
scholl_1,500,100,260,265,265,5,5,2.22,0.06
scholl_1,500,100,297,312,312,15,15,2.69,0.08
scholl_1,500,150,201,204,204,3,3,2.31,0.06
scholl_1,500,150,158,158,158,0,0,0.09,0.05
scholl_1,500,100,305,328,328,23,23,2.75,0.09
scholl_1,500,120,211,213,213,2,2,1.98,0.05
scholl_1,500,120,256,272,272,16,16,2.27,0.09
scholl_1,500,120,270,287,287,17,17,2.97,0.11
scholl_1,500,100,325,365,365,40,40,3.13,0.11
scholl_1,500,150,169,169,169,0,0,0.16,0.06
scholl_1,500,150,168,168,168,0,0,0.17,0.05
scholl_1,500,100,297,311,311,14,14,3.01,0.12
scholl_1,500,120,273,296,296,23,23,2.18,0.06
scholl_1,500,100,320,351,351,31,31,4.2,0.11
scholl_1,500,120,256,264,265,8,9,2.0,0.05
scholl_1,500,120,202,203,203,1,1,2.08,0.05
scholl_1,500,100,329,363,363,34,34,2.72,0.09
scholl_1,500,120,269,287,287,18,18,2.07,0.07
scholl_1,500,100,328,359,359,31,31,3.01,0.09
scholl_1,500,120,251,256,256,5,5,2.87,0.06
scholl_1,500,100,260,277,277,17,17,2.34,0.06
scholl_1,500,150,217,221,222,4,5,2.47,0.05
scholl_1,500,100,301,317,317,16,16,2.42,0.07
scholl_1,500,100,303,319,319,16,16,2.19,0.07
scholl_1,500,120,211,212,212,1,1,1.96,0.05
scholl_1,500,150,198,200,200,2,2,2.23,0.05
scholl_1,500,150,167,167,167,0,0,0.17,0.05
scholl_1,500,120,200,201,201,1,1,2.34,0.05
scholl_1,500,150,223,226,229,3,6,2.3,0.07
scholl_1,500,150,165,165,165,0,0,0.11,0.05
scholl_1,500,120,252,261,261,9,9,1.94,0.05
scholl_1,500,100,332,368,368,36,36,2.61,0.09
scholl_1,500,100,319,355,355,36,36,2.68,0.09
scholl_1,500,120,257,273,273,16,16,1.85,0.05
scholl_1,500,150,164,164,164,0,0,0.15,0.04
scholl_1,500,150,173,173,173,0,0,0.14,0.06
scholl_1,500,150,209,210,211,1,2,1.91,0.05
scholl_1,500,150,167,168,168,1,1,2.87,0.07
scholl_1,500,120,253,256,256,3,3,2.0,0.06
scholl_1,500,150,198,200,201,2,3,2.29,0.05
scholl_1,500,100,326,363,363,37,37,2.62,0.08
scholl_1,500,120,270,287,287,17,17,2.08,0.06
scholl_1,500,150,214,217,219,3,5,1.86,0.05
scholl_1,500,120,272,293,293,21,21,2.03,0.06
scholl_1,500,150,163,163,163,0,0,0.13,0.04
scholl_1,500,150,216,218,220,2,4,1.85,0.05
scholl_1,500,100,322,359,359,37,37,2.42,0.08
scholl_1,500,100,245,246,246,1,1,1.92,0.05
scholl_1,500,120,213,213,213,0,0,0.11,0.04
scholl_1,500,120,270,287,287,17,17,2.06,0.07
scholl_1,500,150,215,219,220,4,5,2.01,0.05
scholl_1,500,100,306,330,330,24,24,2.22,0.07
scholl_1,500,150,222,225,226,3,4,1.99,0.05
scholl_1,500,150,201,203,204,2,3,1.87,0.05
scholl_1,500,120,272,293,293,21,21,2.06,0.07
scholl_1,500,100,302,319,319,17,17,2.42,0.08
scholl_1,500,150,204,206,207,2,3,1.87,0.05
scholl_1,500,120,255,263,263,8,8,1.89,0.05
scholl_1,500,120,210,210,210,0,0,0.1,0.05
scholl_1,500,100,245,247,247,2,2,1.9,0.05
scholl_1,500,120,271,289,289,18,18,2.06,0.06
scholl_1,500,120,253,262,262,9,9,1.87,0.05
scholl_1,500,120,252,257,257,5,5,1.84,0.05
scholl_1,500,150,176,176,176,0,0,0.13,0.04
scholl_1,500,120,212,213,213,1,1,1.88,0.04
scholl_1,500,100,323,359,359,36,36,2.52,0.09
scholl_1,500,120,273,300,300,27,27,2.06,0.06
scholl_1,500,150,219,221,223,2,4,1.9,0.05
scholl_1,500,150,225,228,230,3,5,1.98,0.05
scholl_1,500,150,169,169,169,0,0,0.09,0.05
scholl_1,500,150,203,206,206,3,3,1.96,0.06
scholl_1,500,120,265,281,281,16,16,2.22,0.07
scholl_1,500,120,210,210,210,0,0,0.12,0.05
scholl_1,500,150,201,201,203,0,2,0.97,0.06
scholl_1,500,120,249,255,255,6,6,1.85,0.05
scholl_1,500,100,298,315,315,17,17,2.16,0.07
scholl_1,500,150,164,164,164,0,0,0.16,0.04
scholl_1,500,150,165,165,165,0,0,0.1,0.05
scholl_1,500,100,299,319,319,20,20,2.23,0.07
scholl_1,500,100,331,368,368,37,37,2.53,0.08
scholl_1,500,120,210,210,210,0,0,0.12,0.04
scholl_1,500,120,212,212,212,0,0,0.11,0.05
